Filename,CPU Time,Normalized CPU Time,problem,technique
clang_generated_O3_optimized.asm,0.2224280000000007,0.8847221669782459,58,strength reduction
llm_generated.asm,0.2258740000000045,0.8984288612227225,58,strength reduction
clang_generated_unoptimized.asm,0.2593490000000003,1.0,59,strength reduction
clang_generated_O2_optimized.asm,0.2549900000000002,0.9831925320706848,59,strength reduction
clang_generated_llm_optimized.asm,0.2459620000000004,0.9483822956710848,59,strength reduction
clang_generated_O1_optimized.asm,0.2616119999999995,1.0087256939490772,59,strength reduction
clang_generated_O3_optimized.asm,0.2484980000000005,0.9581606252578584,59,strength reduction
llm_generated.asm,0.0040380000000004,0.0155697534981836,59,strength reduction
clang_generated_unoptimized.asm,0.2560140000000004,1.0,60,strength reduction
clang_generated_O2_optimized.asm,0.2278690000000054,0.8900646058418878,60,strength reduction
clang_generated_llm_optimized.asm,0.2285200000000031,0.8926074355308804,60,strength reduction
clang_generated_O1_optimized.asm,0.2277729999999991,0.8896896263485542,60,strength reduction
clang_generated_O3_optimized.asm,0.2316590000000005,0.9048684837547952,60,strength reduction
llm_generated.asm,0.2305640000000011,0.9005913739092422,60,strength reduction
clang_generated_unoptimized.asm,0.7192900000000001,1.0,61,loop unrolling
clang_generated_O2_optimized.asm,0.224137,0.3116086696603595,61,loop unrolling
clang_generated_llm_optimized.asm,0.2252130000000001,0.3131045892477305,61,loop unrolling
clang_generated_O1_optimized.asm,0.2292519999999998,0.3187198487397291,61,loop unrolling
clang_generated_O3_optimized.asm,0.2376450000000001,0.3303882995731903,61,loop unrolling
llm_generated.asm,0.0059420000000001,0.0082609239666895,61,loop unrolling
clang_generated_unoptimized.asm,1.3901659999999936,1.0,62,loop unrolling
clang_generated_O2_optimized.asm,0.2305859999999882,0.1658693997695162,62,loop unrolling
clang_generated_llm_optimized.asm,0.2338870000000099,0.1682439363356685,62,loop unrolling
clang_generated_O1_optimized.asm,0.4483140000000105,0.3224895444141294,62,loop unrolling
clang_generated_O3_optimized.asm,0.2306629999999927,0.165924788838163,62,loop unrolling
llm_generated.asm,0.4476910000000202,0.3220413964951109,62,loop unrolling
clang_generated_unoptimized.asm,1.059412000000009,1.0,63,loop unrolling
clang_generated_O2_optimized.asm,0.2225779999999986,0.21009578898483,63,loop unrolling
clang_generated_llm_optimized.asm,0.2290030000000058,0.2161604739232743,63,loop unrolling
clang_generated_O1_optimized.asm,0.4072880000000225,0.3844472216663763,63,loop unrolling
clang_generated_O3_optimized.asm,0.2265859999999975,0.2138790196826122,63,loop unrolling
llm_generated.asm,0.5973250000000121,0.5638269153077434,63,loop unrolling
clang_generated_unoptimized.asm,0.5334200000000067,1.0,64,loop unrolling
clang_generated_O2_optimized.asm,0.2255220000000122,0.4227850474298102,64,loop unrolling
clang_generated_llm_optimized.asm,0.2273580000000095,0.4262269881144438,64,loop unrolling
clang_generated_O1_optimized.asm,0.2319579999999916,0.4348505867796272,64,loop unrolling
clang_generated_O3_optimized.asm,0.2276999999999986,0.4268681339282288,64,loop unrolling
llm_generated.asm,0.2288010000000042,0.4289321735218053,64,loop unrolling
clang_generated_unoptimized.asm,1.7329459999999983,1.0,65,loop unrolling
clang_generated_O2_optimized.asm,0.2291229999999871,0.1322158913203223,65,loop unrolling
clang_generated_llm_optimized.asm,0.227357999999981,0.131197394494682,65,loop unrolling
clang_generated_O1_optimized.asm,0.4800089999999954,0.276990165879373,65,loop unrolling
clang_generated_O3_optimized.asm,0.2306889999999839,0.1331195547928118,65,loop unrolling
llm_generated.asm,0.4808800000000133,0.2774927781939043,65,loop unrolling
clang_generated_unoptimized.asm,0.7384240000000002,1.0,66,loop unrolling
clang_generated_O2_optimized.asm,0.260511000000001,0.3527932461566809,66,loop unrolling
clang_generated_llm_optimized.asm,0.2550540000000012,0.3454031829951371,66,loop unrolling
clang_generated_O1_optimized.asm,0.2511879999999991,0.340167708525182,66,loop unrolling
clang_generated_O3_optimized.asm,0.2477540000000004,0.3355172637942434,66,loop unrolling
llm_generated.asm,0.4725920000000005,0.6400008667107251,66,loop unrolling
clang_generated_unoptimized.asm,0.4299299999999988,1.0,67,loop unrolling
clang_generated_O2_optimized.asm,0.2256840000000011,0.5249319656688338,67,loop unrolling
clang_generated_llm_optimized.asm,0.2245400000000046,0.5222710673830746,67,loop unrolling
clang_generated_O1_optimized.asm,0.2241900000000001,0.5214569813690618,67,loop unrolling
clang_generated_O3_optimized.asm,0.2230399999999974,0.5187821273230481,67,loop unrolling
llm_generated.asm,0.2582030000000017,0.6005698602098073,67,loop unrolling
clang_generated_unoptimized.asm,0.7245109999999997,1.0,68,loop unrolling
clang_generated_O2_optimized.asm,0.2308289999999999,0.3185997176026313,68,loop unrolling
clang_generated_llm_optimized.asm,0.4494170000000004,0.6203039015280659,68,loop unrolling
clang_generated_O1_optimized.asm,0.2332100000000014,0.3218860721231307,68,loop unrolling
clang_generated_O3_optimized.asm,0.2514440000000011,0.3470533918739691,68,loop unrolling
llm_generated.asm,0.0040969999999997,0.0056548485806285,68,loop unrolling
clang_generated_unoptimized.asm,0.7198219999999935,1.0,69,loop unrolling
clang_generated_O2_optimized.asm,0.2238639999999989,0.3109991081128404,69,loop unrolling
clang_generated_llm_optimized.asm,0.2230999999999952,0.3099377346066072,69,loop unrolling
clang_generated_O1_optimized.asm,0.2424370000000024,0.3368013203264204,69,loop unrolling
clang_generated_O3_optimized.asm,0.2242299999999986,0.3115075671485459,69,loop unrolling
llm_generated.asm,0.4608270000000019,0.6401957706210786,69,loop unrolling
clang_generated_unoptimized.asm,0.722518000000008,1.0,70,loop unrolling
clang_generated_O2_optimized.asm,0.222705999999988,0.3082359193819193,70,loop unrolling
clang_generated_llm_optimized.asm,0.2225990000000024,0.3080878261856452,70,loop unrolling
clang_generated_O1_optimized.asm,0.2231679999999869,0.3088753498182529,70,loop unrolling
clang_generated_O3_optimized.asm,0.224423999999999,0.3106137148140206,70,loop unrolling
llm_generated.asm,0.4430759999999907,0.6132387013195323,70,loop unrolling
clang_generated_unoptimized.asm,0.5416199999999947,1.0,71,loop unrolling
clang_generated_O2_optimized.asm,0.2242219999999974,0.4139839740039136,71,loop unrolling
clang_generated_llm_optimized.asm,0.229280000000017,0.4233226247184729,71,loop unrolling
clang_generated_O1_optimized.asm,0.2283879999999953,0.4216757135999365,71,loop unrolling
clang_generated_O3_optimized.asm,0.2247310000000197,0.414923747276729,71,loop unrolling
llm_generated.asm,0.3802190000000109,0.7020032495107542,71,loop unrolling
clang_generated_unoptimized.asm,0.5391209999999944,1.0,72,loop unrolling
clang_generated_O2_optimized.asm,0.2248070000000126,0.4169880230968835,72,loop unrolling
clang_generated_llm_optimized.asm,0.2264880000000033,0.4201060615335067,72,loop unrolling
clang_generated_O1_optimized.asm,0.2294190000000071,0.4255426889325578,72,loop unrolling
clang_generated_O3_optimized.asm,0.2322020000000009,0.4307047953984417,72,loop unrolling
llm_generated.asm,0.3877620000000092,0.7192485545916655,72,loop unrolling
clang_generated_unoptimized.asm,0.5305649999999957,1.0,73,loop unrolling
clang_generated_O2_optimized.asm,0.2206100000000077,0.4158020223723945,73,loop unrolling
clang_generated_llm_optimized.asm,0.2246180000000066,0.4233562334492634,73,loop unrolling
clang_generated_O1_optimized.asm,0.2246839999999963,0.4234806291406295,73,loop unrolling
clang_generated_O3_optimized.asm,0.2214029999999951,0.4172966554522008,73,loop unrolling
llm_generated.asm,0.3766140000000035,0.7098357411438874,73,loop unrolling
clang_generated_unoptimized.asm,0.5332899999999938,1.0,74,loop unrolling
clang_generated_O2_optimized.asm,0.2192829999999901,0.4111890341090076,74,loop unrolling
clang_generated_llm_optimized.asm,0.2222190000000097,0.4166944814266389,74,loop unrolling
clang_generated_O1_optimized.asm,0.2218349999999986,0.4159744229218647,74,loop unrolling
clang_generated_O3_optimized.asm,0.2345169999999967,0.4397551051022885,74,loop unrolling
llm_generated.asm,0.254446999999999,0.4771268915599428,74,loop unrolling
clang_generated_unoptimized.asm,0.5413679999999914,1.0,75,loop unrolling
clang_generated_O2_optimized.asm,0.2314429999999987,0.4275151098698157,75,loop unrolling
clang_generated_llm_optimized.asm,0.2328499999999991,0.4301140813642528,75,loop unrolling
clang_generated_O1_optimized.asm,0.2249660000000091,0.4155509745681545,75,loop unrolling
clang_generated_O3_optimized.asm,0.2312589999999943,0.4271752301576709,75,loop unrolling
llm_generated.asm,0.3859250000000003,0.7128699886214301,75,loop unrolling
clang_generated_unoptimized.asm,0.5380209999999863,1.0,76,loop unrolling
clang_generated_O2_optimized.asm,0.2271130000000027,0.4221266456142206,76,loop unrolling
clang_generated_llm_optimized.asm,0.2209679999999991,0.4107051583488466,76,loop unrolling
clang_generated_O1_optimized.asm,0.2201380000000199,0.4091624676360691,76,loop unrolling
clang_generated_O3_optimized.asm,0.2201809999999966,0.4092423901669307,76,loop unrolling
llm_generated.asm,0.3784630000000106,0.703435367764493,76,loop unrolling
clang_generated_unoptimized.asm,0.5306139999999857,1.0,77,loop unrolling
clang_generated_O2_optimized.asm,0.2199360000000183,0.41449339821419,77,loop unrolling
clang_generated_llm_optimized.asm,0.2250420000000019,0.4241162125386967,77,loop unrolling
clang_generated_O1_optimized.asm,0.2258410000000026,0.4256220152502736,77,loop unrolling
clang_generated_O3_optimized.asm,0.2246660000000133,0.4234075994979767,77,loop unrolling
llm_generated.asm,0.2556380000000047,0.4817777141198905,77,loop unrolling
clang_generated_unoptimized.asm,0.5362409999999898,1.0,78,loop unrolling
clang_generated_O2_optimized.asm,0.2202560000000062,0.4107406930839127,78,loop unrolling
clang_generated_llm_optimized.asm,0.2225360000000193,0.4149925126948958,78,loop unrolling
clang_generated_O1_optimized.asm,0.2241910000000189,0.4180788115791653,78,loop unrolling
clang_generated_O3_optimized.asm,0.2247329999999863,0.4190895511532885,78,loop unrolling
llm_generated.asm,0.3841060000000027,0.7162936067924871,78,loop unrolling
clang_generated_unoptimized.asm,0.5297379999999805,1.0,79,loop unrolling
clang_generated_O2_optimized.asm,0.2203540000000146,0.4159678935625209,79,loop unrolling
clang_generated_llm_optimized.asm,0.2254639999999881,0.4256141715338458,79,loop unrolling
clang_generated_O1_optimized.asm,0.2226249999999936,0.4202549184691335,79,loop unrolling
clang_generated_O3_optimized.asm,0.2226640000000088,0.420328539768748,79,loop unrolling
llm_generated.asm,0.3790779999999927,0.7155952565230485,79,loop unrolling
clang_generated_unoptimized.asm,0.5357659999999953,1.0,80,loop unrolling
clang_generated_O2_optimized.asm,0.2203609999999969,0.411300829093296,80,loop unrolling
clang_generated_llm_optimized.asm,0.2215130000000016,0.4134510215280618,80,loop unrolling
clang_generated_O1_optimized.asm,0.2216499999999968,0.4137067301769779,80,loop unrolling
clang_generated_O3_optimized.asm,0.2218009999999992,0.4139885696367466,80,loop unrolling
llm_generated.asm,0.2679140000000046,0.5000578610811567,80,loop unrolling
clang_generated_unoptimized.asm,0.3230390000000085,1.0,81,copy propagation
clang_generated_O2_optimized.asm,0.2269830000000041,0.7026489061692185,81,copy propagation
clang_generated_llm_optimized.asm,0.2239210000000042,0.6931701744990492,81,copy propagation
clang_generated_O1_optimized.asm,0.2256610000000023,0.6985565210392441,81,copy propagation
clang_generated_O3_optimized.asm,0.2280630000000059,0.7059921557459004,81,copy propagation
llm_generated.asm,0.2294650000000047,0.7103321889926562,81,copy propagation
clang_generated_unoptimized.asm,0.3804119999999784,1.0,82,copy propagation
clang_generated_O2_optimized.asm,0.2261809999999968,0.5945685204462785,82,copy propagation
clang_generated_llm_optimized.asm,0.2206719999999791,0.580086853201244,82,copy propagation
clang_generated_O1_optimized.asm,0.229436000000021,0.6031250328592003,82,copy propagation
clang_generated_O3_optimized.asm,0.2264940000000024,0.5953913125769305,82,copy propagation
llm_generated.asm,0.2286339999999995,0.6010167923199387,82,copy propagation
clang_generated_unoptimized.asm,0.3337300000000027,1.0,83,copy propagation
clang_generated_O2_optimized.asm,0.2250429999999994,0.6743265514038222,83,copy propagation
clang_generated_llm_optimized.asm,0.2249329999999929,0.6739969436370452,83,copy propagation
clang_generated_O1_optimized.asm,0.2219209999999805,0.6649716836963374,83,copy propagation
clang_generated_O3_optimized.asm,0.2226679999999987,0.6672100200761002,83,copy propagation
llm_generated.asm,0.2246800000000064,0.6732388457735432,83,copy propagation
clang_generated_unoptimized.asm,0.3868029999999862,1.0,84,copy propagation
clang_generated_O2_optimized.asm,0.2250410000000045,0.5817974524499875,84,copy propagation
clang_generated_llm_optimized.asm,0.2271469999999738,0.5872420844718936,84,copy propagation
clang_generated_O1_optimized.asm,0.2197079999999971,0.5680100723107239,84,copy propagation
clang_generated_O3_optimized.asm,0.2247110000000134,0.5809443049821781,84,copy propagation
llm_generated.asm,0.2218269999999904,0.5734883131723341,84,copy propagation
clang_generated_unoptimized.asm,0.3654310000000009,1.0,85,copy propagation
clang_generated_O2_optimized.asm,0.2253570000000024,0.6166882393666708,85,copy propagation
clang_generated_llm_optimized.asm,0.2257560000000182,0.6177801007577838,85,copy propagation
clang_generated_O1_optimized.asm,0.2244349999999997,0.6141651912399307,85,copy propagation
clang_generated_O3_optimized.asm,0.2208210000000008,0.6042754993418737,85,copy propagation
llm_generated.asm,0.2206950000000063,0.6039307010078667,85,copy propagation
clang_generated_unoptimized.asm,0.4002319999999884,1.0,86,copy propagation
clang_generated_O2_optimized.asm,0.2237329999999957,0.5590082752003894,86,copy propagation
clang_generated_llm_optimized.asm,0.2231049999999896,0.5574391852725323,86,copy propagation
clang_generated_O1_optimized.asm,0.2274250000000108,0.5682329249035996,86,copy propagation
clang_generated_O3_optimized.asm,0.2312620000000009,0.5778198644786217,86,copy propagation
llm_generated.asm,0.229526000000007,0.5734823802195068,86,copy propagation
clang_generated_unoptimized.asm,0.3367740000000054,1.0,87,copy propagation
clang_generated_O2_optimized.asm,0.2210970000000003,0.6565144577669201,87,copy propagation
clang_generated_llm_optimized.asm,0.2225380000000001,0.6607932916436439,87,copy propagation
clang_generated_O1_optimized.asm,0.2256959999999992,0.6701705000979754,87,copy propagation
clang_generated_O3_optimized.asm,0.2260650000000055,0.6712661903828735,87,copy propagation
llm_generated.asm,0.2204940000000022,0.6547239394965129,87,copy propagation
clang_generated_unoptimized.asm,0.4438219999999973,1.0,88,copy propagation
clang_generated_O2_optimized.asm,0.2272129999999919,0.5119462306960747,88,copy propagation
clang_generated_llm_optimized.asm,0.2305740000000042,0.5195190864806289,88,copy propagation
clang_generated_O1_optimized.asm,0.2287439999999918,0.5153958118344589,88,copy propagation
clang_generated_O3_optimized.asm,0.2304460000000006,0.5192306825709452,88,copy propagation
llm_generated.asm,0.2308280000000024,0.5200913879888872,88,copy propagation
clang_generated_unoptimized.asm,0.3429489999999902,1.0,89,copy propagation
clang_generated_O2_optimized.asm,0.2249000000000052,0.6557826382348736,89,copy propagation
clang_generated_llm_optimized.asm,0.2217809999999929,0.6466879915089394,89,copy propagation
clang_generated_O1_optimized.asm,0.225440000000006,0.6573572163791483,89,copy propagation
clang_generated_O3_optimized.asm,0.2252189999999956,0.6567128056941471,89,copy propagation
llm_generated.asm,0.3525340000000057,1.0279487620608772,89,copy propagation
clang_generated_unoptimized.asm,0.4388149999999768,1.0,90,copy propagation
clang_generated_O2_optimized.asm,0.2251929999999902,0.5131843715461005,90,copy propagation
clang_generated_llm_optimized.asm,0.2239820000000065,0.5104246664312259,90,copy propagation
clang_generated_O1_optimized.asm,0.2256999999999891,0.5143397559335963,90,copy propagation
clang_generated_O3_optimized.asm,0.2230700000000069,0.5083463418525318,90,copy propagation
llm_generated.asm,0.2232589999999845,0.5087770472750393,90,copy propagation
clang_generated_unoptimized.asm,0.3385979999999904,1.0,91,copy propagation
clang_generated_O2_optimized.asm,0.2316490000000044,0.6841416665190314,91,copy propagation
clang_generated_llm_optimized.asm,0.2320109999999999,0.6852107809260732,91,copy propagation
clang_generated_O1_optimized.asm,0.2330780000000061,0.6883620104076595,91,copy propagation
clang_generated_O3_optimized.asm,0.2250219999999956,0.6645697848185813,91,copy propagation
llm_generated.asm,0.2295980000000099,0.6780843359973079,91,copy propagation
clang_generated_unoptimized.asm,0.343464,1.0,92,copy propagation
clang_generated_O2_optimized.asm,0.2256039999999997,0.6568490438590353,92,copy propagation
clang_generated_llm_optimized.asm,0.2208319999999997,0.6429553024479995,92,copy propagation
clang_generated_O1_optimized.asm,0.2507999999999999,0.7302075326671789,92,copy propagation
clang_generated_O3_optimized.asm,0.2482810000000004,0.722873430694339,92,copy propagation
llm_generated.asm,0.0042080000000002,0.0122516479165217,92,copy propagation
clang_generated_unoptimized.asm,0.3995330000000052,1.0,93,copy propagation
clang_generated_O2_optimized.asm,0.2205980000000025,0.5521396230098631,93,copy propagation
clang_generated_llm_optimized.asm,0.2223120000000022,0.5564296315948855,93,copy propagation
clang_generated_O1_optimized.asm,0.228555,0.5720553746498964,93,copy propagation
clang_generated_O3_optimized.asm,0.2313309999999973,0.5790034865705568,93,copy propagation
llm_generated.asm,0.2269819999999995,0.5681182780896612,93,copy propagation
clang_generated_unoptimized.asm,0.4186540000000036,1.0,94,copy propagation
clang_generated_O2_optimized.asm,0.2277180000000029,0.5439288768290784,94,copy propagation
clang_generated_llm_optimized.asm,0.2323260000000004,0.5549355792611523,94,copy propagation
clang_generated_O1_optimized.asm,0.2247940000000028,0.5369445890878886,94,copy propagation
clang_generated_O3_optimized.asm,0.2303540000000055,0.550225245668269,94,copy propagation
llm_generated.asm,0.002880999999995,0.0068815776273366,94,copy propagation
clang_generated_unoptimized.asm,0.3343940000000001,1.0,95,copy propagation
clang_generated_O2_optimized.asm,0.2459580000000003,0.7355335323002216,95,copy propagation
clang_generated_llm_optimized.asm,0.2368619999999999,0.7083320872982166,95,copy propagation
clang_generated_O1_optimized.asm,0.2494309999999999,0.7459194842012713,95,copy propagation
clang_generated_O3_optimized.asm,0.23048,0.6892468166294848,95,copy propagation
llm_generated.asm,0.0031639999999999,0.0094618922588322,95,copy propagation
clang_generated_unoptimized.asm,0.3581460000000049,1.0,96,copy propagation
clang_generated_O2_optimized.asm,0.2243230000000267,0.6263451218218927,96,copy propagation
clang_generated_llm_optimized.asm,0.2281720000000007,0.6370921356094932,96,copy propagation
clang_generated_O1_optimized.asm,0.2284310000000005,0.6378153043730694,96,copy propagation
clang_generated_O3_optimized.asm,0.2286579999999958,0.6384491241002067,96,copy propagation
llm_generated.asm,0.2291649999999947,0.6398647478960858,96,copy propagation
clang_generated_unoptimized.asm,0.3959140000000047,1.0,97,copy propagation
clang_generated_O2_optimized.asm,0.2221749999999929,0.5611698500179085,97,copy propagation
clang_generated_llm_optimized.asm,0.227626999999984,0.5749405173850415,97,copy propagation
clang_generated_O1_optimized.asm,0.2266359999999849,0.5724374485367586,97,copy propagation
clang_generated_O3_optimized.asm,0.2247129999999799,0.567580333102586,97,copy propagation
llm_generated.asm,0.233823000000001,0.5905903807392469,97,copy propagation
clang_generated_unoptimized.asm,0.4232079999999882,1.0,98,copy propagation
clang_generated_O2_optimized.asm,0.2334639999999979,0.5516530878433403,98,copy propagation
clang_generated_llm_optimized.asm,0.2310410000000047,0.5459277707416001,98,copy propagation
clang_generated_O1_optimized.asm,0.2301139999999861,0.5437373584620152,98,copy propagation
clang_generated_O3_optimized.asm,0.2317690000000141,0.5476479650668714,98,copy propagation
llm_generated.asm,0.2324400000000253,0.5492334738474502,98,copy propagation
clang_generated_unoptimized.asm,0.3430569999999875,1.0,99,copy propagation
clang_generated_O2_optimized.asm,0.2212659999999857,0.6449831952124394,99,copy propagation
clang_generated_llm_optimized.asm,0.2223999999999932,0.6482887683387931,99,copy propagation
clang_generated_O1_optimized.asm,0.2252440000000035,0.6565789358620047,99,copy propagation
clang_generated_O3_optimized.asm,0.2282160000000033,0.6652422192230785,99,copy propagation
llm_generated.asm,0.2319009999999934,0.6759838743998866,99,copy propagation
